id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,istrain
42064,Unisex,Accessories,Bags,Others,Black,Summer,Casual,False
2291,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,False
9679,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,False
10043,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,False
5888,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,False
38629,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,False
32313,Women,Accessories,Watches,Watches,Red,Winter,Casual,False
56656,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,False
11191,Men,Accessories,Watches,Watches,Silver,Winter,Casual,False
21704,Men,Accessories,Watches,Watches,Black,Winter,Casual,False
15531,Men,Accessories,Socks,Socks,Navy Blue,Summer,Sports,False
4166,Men,Footwear,Shoes,Sports Shoes,Red,Summer,Sports,False
48906,Women,Accessories,Jewellery,Pendant,Silver,Summer,Casual,False
17602,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,False
47172,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,False
34480,Women,Apparel,Topwear,Tops,Green,Summer,Casual,False
6255,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,False
35552,Girls,Footwear,Sandal,Sandals,Red,Summer,Casual,False
7387,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,False
51017,Women,Apparel,Innerwear,Bra,Navy Blue,Summer,Casual,False
30020,Men,Accessories,Watches,Watches,White,Winter,Casual,False
27097,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,False
54565,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,False
19798,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,False
26145,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,False
3727,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,False
42400,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,False
29931,Women,Accessories,Watches,Watches,White,Winter,Casual,False
15969,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,False
56232,Men,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,Casual,False
10427,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,False
24612,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,False
52692,Women,Accessories,Watches,Watches,Pink,Winter,Casual,False
45625,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,False
4502,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,False
37205,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,False
53740,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual,False
14087,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,False
56000,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual,False
32545,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,Casual,False
59874,Women,Apparel,Topwear,Shirts,Green,Fall,Casual,False
33497,Men,Apparel,Bottomwear,Shorts,Beige,Summer,Casual,False
40165,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual,False
10615,Women,Footwear,Shoes,Casual Shoes,Cream,Fall,Casual,False
24420,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports,False
45417,Women,Footwear,Shoes,Flats,Black,Winter,Casual,False
4730,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,False
21152,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,False
59048,Women,Footwear,Shoes,Heels,Orange,Winter,Casual,False
39991,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,False
15367,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,False
53572,Unisex,Accessories,Watches,Watches,Blue,Winter,Casual,False
38843,Women,Apparel,Dress,Dresses,Navy Blue,Summer,Casual,False
20080,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,Casual,False
47340,Women,Accessories,Bags,Handbags,Green,Summer,Casual,False
6067,Women,Apparel,Topwear,Tops,White,Summer,Casual,False
23605,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,Casual,False
17430,Men,Accessories,Watches,Watches,Black,Winter,Casual,False
51225,Women,Apparel,Topwear,Tunics,Multi,Fall,Casual,False
46292,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,Casual,False
18478,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,Casual,False
13090,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Sports,False
30212,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,False
3515,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,False
42632,Women,Accessories,Jewellery,Bracelet,Gold,Winter,Casual,False
12142,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,False
5843,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,False
10088,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,Sports,False
39730,Women,Apparel,Topwear,Tops,Lavender,Summer,Casual,False
4991,Women,Apparel,Dress,Dresses,White,Summer,Casual,False
11966,Unisex,Footwear,Shoes,Sports Shoes,Yellow,Spring,Sports,False
36778,Men,Accessories,Watches,Watches,Navy Blue,Winter,Casual,False
7728,Women,Footwear,Shoes,Casual Shoes,White,Fall,Casual,False
55824,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,Casual,False
42893,Women,Accessories,Bags,Clutches,Black,Summer,Casual,False
28470,Women,Apparel,Topwear,Tops,Magenta,Summer,Casual,False
43941,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,False
19337,Men,Apparel,Topwear,Jackets,Black,Fall,Casual,False
22976,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,False
8760,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,False
34813,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,Casual,False
27438,Women,Apparel,Topwear,Tops,Pink,Winter,Sports,False
29790,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,False
22378,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,False
3986,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,False
19939,Men,Footwear,Shoes,Sports Shoes,Grey,Winter,Sports,False
50758,Men,Footwear,Sandal,Sandals,Khaki,Winter,Casual,False
2854,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,False
28642,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,False
49675,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,False
16971,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,Casual,False
8552,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,False
19105,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,False
9480,Men,Apparel,Topwear,Shirts,Green,Fall,Formal,False
33038,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,False
44956,Men,Personal Care,Fragrance,Deodorant,Black,Spring,Casual,False
11368,Women,Apparel,Topwear,Jackets,Black,Fall,Casual,False
45884,Men,Accessories,Watches,Watches,Blue,Winter,Casual,False
39502,Unisex,Accessories,Bags,Duffel Bag,Orange,Summer,Casual,False
58535,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual,False
37498,Men,Accessories,Watches,Watches,Black,Winter,Casual,False
25961,Women,Apparel,Topwear,Tunics,Black,Summer,Casual,False
13867,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,False
28226,Men,Personal Care,Fragrance,Deodorant,Black,Spring,Casual,False
16529,Men,Apparel,Topwear,Shirts,Yellow,Fall,Casual,False
46259,Women,Apparel,Topwear,Tunics,Cream,Summer,Casual,False
6890,Women,Apparel,Topwear,Tops,White,Summer,Casual,False
8136,Women,Accessories,Watches,Watches,White,Winter,Casual,False
7942,Women,Apparel,Topwear,Tshirts,White,Fall,Sports,False
19561,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,False
12189,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,False
36912,Men,Accessories,Wallets,Wallets,Black,Winter,Casual,False
25539,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,False
39166,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,False
20877,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,False
57119,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,False
59083,Women,Apparel,Innerwear,Bra,Black,Summer,Casual,False
21199,Men,Accessories,Belts,Belts,Brown,Summer,Casual,False
41840,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,False
40992,Girls,Apparel,Topwear,Tops,Yellow,Summer,Casual,False
58151,Men,Accessories,Headwear,Caps,Black,Summer,Casual,False
5629,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,Casual,False
57925,Women,Apparel,Bottomwear,Leggings,Charcoal,Fall,Casual,False
38286,Girls,Apparel,Topwear,Tops,Blue,Summer,Casual,False
14870,Men,Accessories,Wallets,Wallets,Green,Summer,Casual,False
52659,Women,Accessories,Bags,Handbags,Cream,Summer,Casual,False
20279,Women,Footwear,Shoes,Heels,Beige,Winter,Casual,False
1887,Men,Apparel,Topwear,Tshirts,Green,Winter,Casual,False
28014,Men,Apparel,Innerwear,Trunk,Grey,Summer,Casual,False
27860,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual,False
31905,Women,Apparel,Innerwear,Briefs,Yellow,Summer,Casual,False
43519,Women,Apparel,Topwear,Tops,Navy Blue,Summer,Casual,False
28828,Women,Apparel,Innerwear,Briefs,Blue,Summer,Casual,False
18681,Men,Apparel,Innerwear,Trunk,Black,Summer,Casual,False
13269,Women,Apparel,Topwear,Tops,White,Fall,Casual,False
19753,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,False
49023,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual,False
8304,Women,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,False
29300,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,False
12941,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,False
18447,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual,False
6864,Women,Apparel,Bottomwear,Skirts,White,Summer,Casual,False
9010,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,False
48337,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,Casual,False
26348,Women,Accessories,Watches,Watches,White,Winter,Casual,False
19595,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,False
39192,Women,Footwear,Shoes,Heels,Silver,Winter,Casual,False
21951,Women,Accessories,Bags,Handbags,Black,Winter,Casual,False
38040,Men,Accessories,Watches,Watches,Black,Winter,Casual,False
59077,Women,Apparel,Innerwear,Bra,White,Summer,Casual,False
15358,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,False
15956,Men,Accessories,Ties,Ties,Black,Fall,Formal,False
10418,Women,Apparel,Topwear,Tops,Black,Fall,Casual,False
14884,Women,Accessories,Bags,Handbags,Grey,Summer,Casual,False
59245,Men,Accessories,Watches,Watches,Black,Winter,Casual,False
30823,Women,Apparel,Bottomwear,Churidar,Blue,Summer,Ethnic,False
48939,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual,False
27894,Women,Apparel,Topwear,Shirts,Maroon,Summer,Casual,False
26946,Women,Apparel,Topwear,Tshirts,Magenta,Summer,Casual,False
29132,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,False
51028,Women,Apparel,Innerwear,Bra,Teal,Summer,Casual,False
9222,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,Casual,False
18675,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,False
55488,Women,Personal Care,Lips,Lip Gloss,Bronze,Spring,Casual,False
3718,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,False
24249,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,False
38616,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,False
56669,Men,Accessories,Watches,Watches,Black,Winter,Casual,False
4965,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,False
10840,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,False
59621,Women,Apparel,Saree,Sarees,Brown,Fall,Ethnic,False
11992,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,False
4159,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,False
35109,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,False
29556,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,False
42867,Women,Accessories,Bags,Handbags,Black,Spring,Casual,False
17259,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,False
54902,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,False
47529,Women,Footwear,Shoes,Flats,Gold,Winter,Casual,False
35935,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,False
22982,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,False
9646,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,False
48561,Men,Accessories,Jewellery,Bracelet,Steel,Summer,Casual,False
43189,Women,Accessories,Watches,Watches,Steel,Winter,Casual,False
23850,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,Casual,False
18211,Men,Accessories,Headwear,Caps,Red,Fall,Casual,False
3972,Women,Apparel,Topwear,Tops,Black,Summer,Casual,False
49681,Men,Accessories,Ties,Ties,Red,Summer,Casual,False
42269,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,False
16985,Unisex,Footwear,Flip Flops,Flip Flops,Purple,Fall,Casual,False
12519,Men,Footwear,Shoes,Casual Shoes,Beige,Winter,Casual,False
18023,Women,Accessories,Belts,Belts,Cream,Winter,Casual,False
9474,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,False
17857,Men,Apparel,Innerwear,Trunk,Grey,Summer,Casual,False
30649,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,False
48753,Women,Accessories,Jewellery,Bangle,Silver,Summer,Casual,False
1619,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,False
38424,Women,Accessories,Bags,Handbags,Purple,Summer,Casual,False
57589,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual,False
45870,Men,Accessories,Watches,Watches,White,Winter,Casual,False
53129,Women,Footwear,Shoes,Flats,Bronze,Winter,Casual,False
25995,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,Casual,False
59413,Women,Apparel,Topwear,Tshirts,Navy Blue,Winter,Casual,False
32922,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,False
21509,Women,Accessories,Bags,Handbags,Black,Winter,Casual,False
5219,Unisex,Accessories,Bags,Backpacks,Black,Winter,Casual,False
33850,Men,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,False
58561,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,False
25935,Women,Accessories,Scarves,Scarves,Peach,Summer,Casual,False
44902,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,False
57529,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,False
38484,Women,Accessories,Belts,Belts,Black,Summer,Casual,False
25109,Women,Accessories,Belts,Belts,Brown,Winter,Casual,False
19151,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,False
49621,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,False
8506,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,False
16925,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,Casual,False
46669,Men,Personal Care,Fragrance,Deodorant,Black,Spring,Casual,False
16119,Men,Footwear,Sandal,Sandals,Purple,Fall,Casual,False
2800,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,False
28616,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,False
34249,Men,Apparel,Bottomwear,Shorts,Black,Winter,Casual,False
22922,Women,Accessories,Watches,Watches,Black,Winter,Casual,False
8734,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,False
19363,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,False
35995,Boys,Apparel,Topwear,Tshirts,Purple,Summer,Casual,False
13659,Men,Apparel,Topwear,Shirts,White,Fall,Formal,False
34847,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,False
43129,Women,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,Casual,False
55870,Women,Personal Care,Nails,Nail Polish,Pink,Spring,Casual,False
47589,Women,Footwear,Shoes,Heels,Maroon,Winter,Casual,False
43915,Women,Apparel,Bottomwear,Shorts,Cream,Summer,Casual,False
28424,Men,Accessories,Eyewear,Sunglasses,White,Winter,Casual,False
11932,Women,Footwear,Shoes,Flats,Black,Winter,Casual,False
59681,Women,Apparel,Innerwear,Briefs,Grey,Summer,Casual,False
5817,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,False
39764,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Casual,False
27008,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,False
50966,Women,Apparel,Innerwear,Bra,Navy Blue,Summer,Casual,False
8350,Boys,Apparel,Topwear,Tshirts,White,Fall,Casual,False
46803,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,False
19707,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,False
55428,Women,Personal Care,Lips,Lipstick,Purple,Spring,Casual,False
27834,Men,Accessories,Belts,Belts,Navy Blue,Summer,Casual,False
30883,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,Ethnic,False
28040,Men,Apparel,Innerwear,Briefs,White,Summer,Casual,False
29192,Men,Accessories,Bags,Backpacks,Black,Summer,Casual,False
51088,Women,Others,Free Gifts,Free Gifts,White,Summer,Ethnic,False
31951,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,False
36348,Men,Accessories,Ties,Ties,Red,Summer,Formal,False
58337,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,Casual,False
14018,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports,False
44768,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,False
39300,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,False
41814,Women,Apparel,Innerwear,Bra,Pink,Summer,Casual,False
45488,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Sports,False
57971,Women,Apparel,Saree,Sarees,Rust,Fall,Ethnic,False
39132,Women,Apparel,Bottomwear,Leggings,Purple,Fall,Casual,False
41028,Men,Accessories,Headwear,Caps,Olive,Summer,Casual,False
11758,Women,Apparel,Topwear,Tops,White,Summer,Casual,False
36946,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,False
37894,Women,Apparel,Bottomwear,Others,Black,Summer,Casual,False
20823,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,False
58939,Men,Accessories,Watches,Watches,Black,Winter,Casual,False
33408,Women,Accessories,Wallets,Wallets,Purple,Summer,Casual,False
48397,Men,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,False
19535,Men,Apparel,Topwear,Sweaters,Green,Summer,Casual,False
7916,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,False
49245,Men,Accessories,Headwear,Caps,White,Fall,Casual,False
8162,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,False
28272,Men,Personal Care,Fragrance,Deodorant,Red,Spring,Casual,False
13833,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,False
22748,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,False
18621,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,False
50992,Women,Apparel,Loungewear and Nightwear,Nightdress,Beige,Summer,Casual,False
48151,Women,Accessories,Wallets,Wallets,Red,Winter,Casual,False
28888,Women,Apparel,Innerwear,Briefs,Black,Summer,Casual,False
47119,Boys,Footwear,Sandal,Sandals,Navy Blue,Fall,Casual,False
17669,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,Casual,False
30877,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,False
29166,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,Casual,False
26912,Women,Apparel,Topwear,Tops,Magenta,Summer,Casual,False
35539,Girls,Footwear,Sandal,Sandals,Purple,Summer,Casual,False
4569,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,False
1827,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,False
15902,Unisex,Footwear,Flip Flops,Flip Flops,Purple,Fall,Casual,False
38226,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,False
24679,Women,Accessories,Belts,Belts,Beige,Winter,Casual,False
59023,Women,Footwear,Shoes,Heels,Black,Spring,Casual,False
21139,Women,Apparel,Topwear,Tops,Brown,Fall,Casual,False
56857,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,Casual,False
5689,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual,False
57985,Women,Apparel,Topwear,Tops,Yellow,Fall,Casual,False
40932,Girls,Apparel,Bottomwear,Leggings,Blue,Summer,Casual,False
38828,Women,Apparel,Dress,Dresses,Teal,Summer,Casual,False
21905,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,False
25599,Women,Apparel,Apparel Set,Kurta Sets,Grey,Fall,Ethnic,False
38014,Men,Accessories,Watches,Watches,Black,Winter,Casual,False
30279,Men,Accessories,Eyewear,Sunglasses,Grey,Summer,Casual,False
9044,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,Formal,False
48363,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,False
6830,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,False
18413,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,False
12129,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,False
42659,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,False
8196,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,False
9878,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,False
28286,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,False
12915,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,False
15768,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,Casual,False
45018,Men,Accessories,Watches,Watches,Silver,Winter,Casual,False
33098,Women,Footwear,Shoes,Heels,Pink,Winter,Casual,False
53941,Women,Accessories,Bags,Handbags,Grey,Summer,Casual,False
38470,Women,Accessories,Bags,Handbags,Brown,Summer,Casual,False
52893,Women,Apparel,Saree,Sarees,Red,Fall,Ethnic,False
45824,Women,Others,Others,Others,Blue,Summer,Casual,False
17803,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,False
9420,Men,Apparel,Topwear,Shirts,Maroon,Fall,Formal,False
48707,Women,Accessories,Jewellery,Earrings,Silver,Summer,Casual,False
19999,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,False
29730,Women,Accessories,Bags,Handbags,Green,Summer,Casual,False
3926,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,False
6468,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,False
3328,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,False
19397,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,False
18245,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,False
27498,Women,Apparel,Innerwear,Camisoles,Pink,Winter,Casual,False
9612,Men,Apparel,Topwear,Shirts,Yellow,Fall,Casual,False
23804,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,False
